episode,k,policy,frames,coverage,vendi_sel
2026-05-12-16-53-58-923327,4,cheap_fps,217,0.06233660876750946,1.4943760633468628
2026-05-12-16-53-58-923327,4,motion_gated_fps,217,0.0624963715672493,1.488815426826477
2026-05-12-16-53-58-923327,8,uniform,217,0.04342488944530487,1.6354767084121704
2026-05-12-16-53-58-923327,8,motion_peaks,217,0.10034947842359543,1.361467957496643
2026-05-12-16-53-58-923327,8,cheap_fps,217,0.04431845247745514,1.6480435132980347
2026-05-12-16-53-58-923327,8,motion_gated_fps,217,0.046360116451978683,1.5887852907180786
2026-05-12-16-53-58-923327,16,uniform,217,0.03191239759325981,1.7507359981536865
2026-05-12-16-53-58-923327,16,motion_peaks,217,0.06363248825073242,1.6770975589752197
2026-05-12-16-53-58-923327,16,cheap_fps,217,0.03247363492846489,1.745510458946228
2026-05-12-16-53-58-923327,16,motion_gated_fps,217,0.032345354557037354,1.7505701780319214
2026-05-12-16-53-58-923327,32,uniform,217,0.021457064896821976,1.8466565608978271
2026-05-12-16-53-58-923327,32,motion_peaks,217,0.037209153175354004,1.8106721639633179
2026-05-12-16-53-58-923327,32,cheap_fps,217,0.02241845242679119,1.8448127508163452
2026-05-12-16-53-58-923327,32,motion_gated_fps,217,0.023236313834786415,1.8057676553726196
2026-05-12-16-53-58-923327,64,uniform,217,0.013592922128736973,1.8322933912277222
2026-05-12-16-53-58-923327,64,motion_peaks,217,0.024124035611748695,1.8296573162078857
2026-05-12-16-53-58-923327,64,cheap_fps,217,0.014401528984308243,1.9137768745422363
2026-05-12-16-53-58-923327,64,motion_gated_fps,217,0.017368651926517487,1.9561980962753296
2026-05-12-16-53-58-923327,2,ORACLE_greedy,217,0.06290790438652039,1.1227214336395264
2026-05-12-16-53-58-923327,2,ORACLE_fps,217,0.07575099170207977,1.375733733177185
2026-05-12-16-53-58-923327,4,ORACLE_greedy,217,0.04743901640176773,1.412774920463562
2026-05-12-16-53-58-923327,4,ORACLE_fps,217,0.07185420393943787,1.787103533744812
2026-05-12-16-53-58-923327,8,ORACLE_greedy,217,0.03707828000187874,1.5503770112991333
2026-05-12-16-53-58-923327,8,ORACLE_fps,217,0.05140210688114166,2.0791969299316406
2026-05-12-16-53-58-923327,16,ORACLE_greedy,217,0.026906326413154602,1.6635020971298218
2026-05-12-16-53-58-923327,16,ORACLE_fps,217,0.035963885486125946,2.156271457672119
2026-05-12-16-53-58-923327,32,ORACLE_greedy,217,0.01932036131620407,1.8110867738723755
2026-05-12-16-53-58-923327,32,ORACLE_fps,217,0.02348123863339424,2.0934479236602783
2026-05-12-16-53-58-923327,64,ORACLE_greedy,217,0.012091726996004581,1.9163700342178345
2026-05-12-16-53-58-923327,64,ORACLE_fps,217,0.013771949335932732,2.01491117477417
2026-06-08-15-29-31-693647,2,uniform,220,0.18093682825565338,1.4791988134384155
2026-06-08-15-29-31-693647,2,motion_peaks,220,0.19259802997112274,1.1407999992370605
2026-06-08-15-29-31-693647,2,cheap_fps,220,0.14695504307746887,1.4979201555252075
2026-06-08-15-29-31-693647,2,motion_gated_fps,220,0.15141962468624115,1.4855495691299438
2026-06-08-15-29-31-693647,4,uniform,220,0.13370507955551147,1.8867886066436768
2026-06-08-15-29-31-693647,4,motion_peaks,220,0.1782461553812027,1.5050292015075684
2026-06-08-15-29-31-693647,4,cheap_fps,220,0.12326027452945709,1.9544223546981812
2026-06-08-15-29-31-693647,4,motion_gated_fps,220,0.12435901165008545,1.881069302558899
2026-06-08-15-29-31-693647,8,uniform,220,0.11331424117088318,2.5005571842193604
2026-06-08-15-29-31-693647,8,motion_peaks,220,0.15397624671459198,1.7907339334487915
2026-06-08-15-29-31-693647,8,cheap_fps,220,0.10216361284255981,2.28901743888855
2026-06-08-15-29-31-693647,8,motion_gated_fps,220,0.09512443840503693,2.290146589279175
2026-06-08-15-29-31-693647,16,uniform,220,0.07205505669116974,2.4448657035827637
2026-06-08-15-29-31-693647,16,motion_peaks,220,0.11885648965835571,2.115927219390869
2026-06-08-15-29-31-693647,16,cheap_fps,220,0.08544328808784485,2.5551536083221436
2026-06-08-15-29-31-693647,16,motion_gated_fps,220,0.07927053421735764,2.533616304397583
2026-06-08-15-29-31-693647,32,uniform,220,0.050395749509334564,2.7358322143554688
2026-06-08-15-29-31-693647,32,motion_peaks,220,0.09622308611869812,2.531728982925415
2026-06-08-15-29-31-693647,32,cheap_fps,220,0.06035199016332626,2.845273017883301
2026-06-08-15-29-31-693647,32,motion_gated_fps,220,0.06180509179830551,2.781074047088623
2026-06-08-15-29-31-693647,64,uniform,220,0.034583088010549545,2.940904378890991
2026-06-08-15-29-31-693647,64,motion_peaks,220,0.06546933203935623,2.75317645072937
2026-06-08-15-29-31-693647,64,cheap_fps,220,0.0376187227666378,3.096755266189575
2026-06-08-15-29-31-693647,64,motion_gated_fps,220,0.047389231622219086,2.8807554244995117
2026-06-08-15-29-31-693647,2,ORACLE_greedy,220,0.11706914007663727,1.3032786846160889
2026-06-08-15-29-31-693647,2,ORACLE_fps,220,0.17914794385433197,1.669661521911621
2026-06-08-15-29-31-693647,4,ORACLE_greedy,220,0.09438180178403854,1.5936893224716187
2026-06-08-15-29-31-693647,4,ORACLE_fps,220,0.15133720636367798,2.379568576812744
2026-06-08-15-29-31-693647,8,ORACLE_greedy,220,0.07864749431610107,1.9279769659042358
2026-06-08-15-29-31-693647,8,ORACLE_fps,220,0.12408743798732758,2.835033655166626
2026-06-08-15-29-31-693647,16,ORACLE_greedy,220,0.06150541454553604,2.2517569065093994
2026-06-08-15-29-31-693647,16,ORACLE_fps,220,0.08519294857978821,3.152650833129883
2026-06-08-15-29-31-693647,32,ORACLE_greedy,220,0.045464593917131424,2.64017915725708
2026-06-08-15-29-31-693647,32,ORACLE_fps,220,0.06035759299993515,3.273796796798706
2026-06-08-15-29-31-693647,64,ORACLE_greedy,220,0.030655864626169205,2.9627249240875244
2026-06-08-15-29-31-693647,64,ORACLE_fps,220,0.035457316786050797,3.2359390258789062
2026-06-02-19-37-45-649320,2,uniform,251,0.313721239566803,1.6420575380325317
2026-06-02-19-37-45-649320,2,motion_peaks,251,0.32616037130355835,1.1974503993988037
2026-06-02-19-37-45-649320,2,cheap_fps,251,0.20764417946338654,1.7210499048233032
2026-06-02-19-37-45-649320,2,motion_gated_fps,251,0.18754246830940247,1.5517582893371582
2026-06-02-19-37-45-649320,4,uniform,251,0.23249775171279907,2.661776542663574
2026-06-02-19-37-45-649320,4,motion_peaks,251,0.3133136034011841,1.448946237564087
2026-06-02-19-37-45-649320,4,cheap_fps,251,0.19214855134487152,2.405951976776123
2026-06-02-19-37-45-649320,4,motion_gated_fps,251,0.17414496839046478,2.2655155658721924
2026-06-02-19-37-45-649320,8,uniform,251,0.14038100838661194,3.064167022705078
2026-06-02-19-37-45-649320,8,motion_peaks,251,0.23683728277683258,2.5425446033477783
2026-06-02-19-37-45-649320,8,cheap_fps,251,0.15351073443889618,3.0296499729156494
2026-06-02-19-37-45-649320,8,motion_gated_fps,251,0.15166783332824707,2.803765058517456
2026-06-02-19-37-45-649320,16,uniform,251,0.11468853056430817,3.9045519828796387
2026-06-02-19-37-45-649320,16,motion_peaks,251,0.19143545627593994,2.858591318130493
2026-06-02-19-37-45-649320,16,cheap_fps,251,0.12443725764751434,4.049551963806152
2026-06-02-19-37-45-649320,16,motion_gated_fps,251,0.1228654533624649,3.994108200073242
2026-06-02-19-37-45-649320,32,uniform,251,0.08420252799987793,4.383524417877197
2026-06-02-19-37-45-649320,32,motion_peaks,251,0.1477908194065094,3.652282953262329
2026-06-02-19-37-45-649320,32,cheap_fps,251,0.08817114681005478,4.499466419219971
2026-06-02-19-37-45-649320,32,motion_gated_fps,251,0.0952540710568428,4.315582752227783
2026-06-02-19-37-45-649320,64,uniform,251,0.05613642930984497,4.87930965423584
2026-06-02-19-37-45-649320,64,motion_peaks,251,0.09936432540416718,4.582801342010498
2026-06-02-19-37-45-649320,64,cheap_fps,251,0.05651840940117836,5.021716594696045
2026-06-02-19-37-45-649320,64,motion_gated_fps,251,0.07310948520898819,4.6696367263793945
2026-06-02-19-37-45-649320,2,ORACLE_greedy,251,0.18317881226539612,1.532496690750122
2026-06-02-19-37-45-649320,2,ORACLE_fps,251,0.21749980747699738,1.8088650703430176
2026-06-02-19-37-45-649320,4,ORACLE_greedy,251,0.1481645405292511,2.2403740882873535
2026-06-02-19-37-45-649320,4,ORACLE_fps,251,0.18737588822841644,2.739241600036621
2026-06-02-19-37-45-649320,8,ORACLE_greedy,251,0.12436961382627487,2.9044570922851562
2026-06-02-19-37-45-649320,8,ORACLE_fps,251,0.16892105340957642,4.327420234680176
2026-06-02-19-37-45-649320,16,ORACLE_greedy,251,0.09915938973426819,3.64257550239563
2026-06-02-19-37-45-649320,16,ORACLE_fps,251,0.13837078213691711,5.495282173156738
2026-06-02-19-37-45-649320,32,ORACLE_greedy,251,0.07385382056236267,4.107065677642822
2026-06-02-19-37-45-649320,32,ORACLE_fps,251,0.0976530909538269,5.634334087371826
2026-06-02-19-37-45-649320,64,ORACLE_greedy,251,0.04965291544795036,4.875058174133301
2026-06-02-19-37-45-649320,64,ORACLE_fps,251,0.0579337403178215,5.7661309242248535
2026-05-27-14-39-52-614319,2,uniform,753,0.250895231962204,1.8184312582015991
2026-05-27-14-39-52-614319,2,motion_peaks,753,0.44274473190307617,1.169786810874939
2026-05-27-14-39-52-614319,2,cheap_fps,753,0.18068990111351013,1.8083856105804443
2026-05-27-14-39-52-614319,2,motion_gated_fps,753,0.2211904525756836,1.7879359722137451
2026-05-27-14-39-52-614319,4,uniform,753,0.1385194957256317,2.2644479274749756
2026-05-27-14-39-52-614319,4,motion_peaks,753,0.20373181998729706,1.862656831741333
2026-05-27-14-39-52-614319,4,cheap_fps,753,0.1631796956062317,2.329491138458252
2026-05-27-14-39-52-614319,4,motion_gated_fps,753,0.20763050019741058,2.415778160095215
2026-05-27-14-39-52-614319,8,uniform,753,0.11518038809299469,2.6578948497772217
2026-05-27-14-39-52-614319,8,motion_peaks,753,0.2005496323108673,2.156569004058838
2026-05-27-14-39-52-614319,8,cheap_fps,753,0.13943977653980255,2.8801627159118652
2026-05-27-14-39-52-614319,8,motion_gated_fps,753,0.12054534256458282,2.9794564247131348
2026-05-27-14-39-52-614319,16,uniform,753,0.0770803913474083,3.062872886657715
2026-05-27-14-39-52-614319,16,motion_peaks,753,0.1351618617773056,2.5243730545043945
2026-05-27-14-39-52-614319,16,cheap_fps,753,0.0944075733423233,3.304811716079712
2026-05-27-14-39-52-614319,16,motion_gated_fps,753,0.09118816256523132,3.44256854057312
2026-05-27-14-39-52-614319,32,uniform,753,0.06137891486287117,3.188814878463745
2026-05-27-14-39-52-614319,32,motion_peaks,753,0.11060618609189987,3.2865469455718994
2026-05-27-14-39-52-614319,32,cheap_fps,753,0.07049593329429626,3.5270793437957764
2026-05-27-14-39-52-614319,32,motion_gated_fps,753,0.07136141508817673,3.5764870643615723
2026-05-27-14-39-52-614319,64,uniform,753,0.042609408497810364,3.297060489654541
2026-05-27-14-39-52-614319,64,motion_peaks,753,0.09145273268222809,4.056632041931152
2026-05-27-14-39-52-614319,64,cheap_fps,753,0.04945237934589386,3.837308168411255
2026-05-27-14-39-52-614319,64,motion_gated_fps,753,0.04761496186256409,3.8616156578063965
2026-05-27-14-39-52-614319,2,ORACLE_greedy,753,0.13622647523880005,1.2512372732162476
2026-05-27-14-39-52-614319,2,ORACLE_fps,753,0.17668657004833221,1.901341438293457
2026-05-27-14-39-52-614319,4,ORACLE_greedy,753,0.10890743136405945,1.799284815788269
2026-05-27-14-39-52-614319,4,ORACLE_fps,753,0.1685904860496521,2.834012985229492
2026-05-27-14-39-52-614319,8,ORACLE_greedy,753,0.08618934452533722,1.9469246864318848
2026-05-27-14-39-52-614319,8,ORACLE_fps,753,0.14718317985534668,3.6263368129730225
2026-05-27-14-39-52-614319,16,ORACLE_greedy,753,0.06484059244394302,2.549609899520874
2026-05-27-14-39-52-614319,16,ORACLE_fps,753,0.12747953832149506,4.672372341156006
2026-05-27-14-39-52-614319,32,ORACLE_greedy,753,0.048827070742845535,3.0850417613983154
2026-05-27-14-39-52-614319,32,ORACLE_fps,753,0.08098400384187698,4.954074382781982
2026-05-27-14-39-52-614319,64,ORACLE_greedy,753,0.03596382960677147,3.6171977519989014
2026-05-27-14-39-52-614319,64,ORACLE_fps,753,0.05074643716216087,4.856826305389404
2026-04-28-07-13-42-489990,2,uniform,244,0.2615201771259308,1.5374854803085327
2026-04-28-07-13-42-489990,2,motion_peaks,244,0.28925010561943054,1.5710036754608154
2026-04-28-07-13-42-489990,2,cheap_fps,244,0.2813052237033844,1.750567078590393
2026-04-28-07-13-42-489990,2,motion_gated_fps,244,0.26957663893699646,1.6281410455703735
2026-04-28-07-13-42-489990,4,uniform,244,0.23937100172042847,2.244659185409546
2026-04-28-07-13-42-489990,4,motion_peaks,244,0.24093487858772278,2.1052086353302
2026-04-28-07-13-42-489990,4,cheap_fps,244,0.2513420581817627,2.5747222900390625
2026-04-28-07-13-42-489990,4,motion_gated_fps,244,0.2521606683731079,2.5755271911621094
2026-04-28-07-13-42-489990,8,uniform,244,0.197135329246521,3.112459659576416
2026-04-28-07-13-42-489990,8,motion_peaks,244,0.22516199946403503,2.6623034477233887
2026-04-28-07-13-42-489990,8,cheap_fps,244,0.20231221616268158,3.3745110034942627
2026-04-28-07-13-42-489990,8,motion_gated_fps,244,0.20818695425987244,3.4537973403930664
2026-04-28-07-13-42-489990,16,uniform,244,0.166259303689003,3.707880973815918
2026-04-28-07-13-42-489990,16,motion_peaks,244,0.19186529517173767,3.645866632461548
2026-04-28-07-13-42-489990,16,cheap_fps,244,0.17036481201648712,3.889179229736328
2026-04-28-07-13-42-489990,16,motion_gated_fps,244,0.1702388972043991,4.2273054122924805
2026-04-28-07-13-42-489990,32,uniform,244,0.12210605293512344,5.024673938751221
2026-04-28-07-13-42-489990,32,motion_peaks,244,0.16578951478004456,4.714852333068848
2026-04-28-07-13-42-489990,32,cheap_fps,244,0.12931114435195923,4.607848167419434
2026-04-28-07-13-42-489990,32,motion_gated_fps,244,0.13398894667625427,4.674527645111084
2026-04-28-07-13-42-489990,64,uniform,244,0.08438330143690109,5.29555082321167
2026-04-28-07-13-42-489990,64,motion_peaks,244,0.12324593216180801,5.207397937774658
2026-04-28-07-13-42-489990,64,cheap_fps,244,0.0881107971072197,5.370426177978516
2026-04-28-07-13-42-489990,64,motion_gated_fps,244,0.09950461238622665,5.172558784484863
2026-04-28-07-13-42-489990,2,ORACLE_greedy,244,0.22752498090267181,1.3333661556243896
2026-04-28-07-13-42-489990,2,ORACLE_fps,244,0.32113373279571533,1.7968661785125732
2026-04-28-07-13-42-489990,4,ORACLE_greedy,244,0.20348785817623138,1.9702879190444946
2026-04-28-07-13-42-489990,4,ORACLE_fps,244,0.3035666048526764,3.122680902481079
2026-04-28-07-13-42-489990,8,ORACLE_greedy,244,0.1709313988685608,2.8096377849578857
2026-04-28-07-13-42-489990,8,ORACLE_fps,244,0.2596414089202881,4.690749168395996
2026-04-28-07-13-42-489990,16,ORACLE_greedy,244,0.1405351310968399,3.651423215866089
2026-04-28-07-13-42-489990,16,ORACLE_fps,244,0.1968843787908554,6.211753845214844
2026-04-28-07-13-42-489990,32,ORACLE_greedy,244,0.10884527862071991,4.763670444488525
2026-04-28-07-13-42-489990,32,ORACLE_fps,244,0.14901308715343475,7.133237361907959
2026-04-28-07-13-42-489990,64,ORACLE_greedy,244,0.07358909398317337,5.8210344314575195
2026-04-28-07-13-42-489990,64,ORACLE_fps,244,0.0922539010643959,7.548586845397949
2026-05-16-20-07-39-013947,2,uniform,165,0.13710345327854156,1.4804868698120117
2026-05-16-20-07-39-013947,2,motion_peaks,165,0.24110223352909088,1.074701189994812
2026-05-16-20-07-39-013947,2,cheap_fps,165,0.13180042803287506,1.6632165908813477
2026-05-16-20-07-39-013947,2,motion_gated_fps,165,0.11822696775197983,1.5679419040679932
2026-05-16-20-07-39-013947,4,uniform,165,0.10201950371265411,1.7970976829528809
2026-05-16-20-07-39-013947,4,motion_peaks,165,0.1237541064620018,1.4948498010635376
2026-05-16-20-07-39-013947,4,cheap_fps,165,0.1075359582901001,2.094529390335083
2026-05-16-20-07-39-013947,4,motion_gated_fps,165,0.10187450796365738,1.9630050659179688
2026-05-16-20-07-39-013947,8,uniform,165,0.0739026591181755,2.1527483463287354
2026-05-16-20-07-39-013947,8,motion_peaks,165,0.11775600910186768,1.7903003692626953
2026-05-16-20-07-39-013947,8,cheap_fps,165,0.09632493555545807,2.323197364807129
2026-05-16-20-07-39-013947,8,motion_gated_fps,165,0.08489169180393219,2.2107176780700684
2026-05-16-20-07-39-013947,16,uniform,165,0.051119543612003326,2.446911096572876
2026-05-16-20-07-39-013947,16,motion_peaks,165,0.09830313920974731,2.0745551586151123
2026-05-16-20-07-39-013947,16,cheap_fps,165,0.06552298367023468,2.5620386600494385
2026-05-16-20-07-39-013947,16,motion_gated_fps,165,0.06122652813792229,2.4882800579071045
2026-05-16-20-07-39-013947,32,uniform,165,0.03757486492395401,2.597308874130249
2026-05-16-20-07-39-013947,32,motion_peaks,165,0.059952788054943085,2.286597490310669
2026-05-16-20-07-39-013947,32,cheap_fps,165,0.03988577425479889,2.7789695262908936
2026-05-16-20-07-39-013947,32,motion_gated_fps,165,0.041366804391145706,2.69901180267334
2026-05-16-20-07-39-013947,64,uniform,165,0.02324727363884449,2.7089974880218506
2026-05-16-20-07-39-013947,64,motion_peaks,165,0.034291986376047134,2.725893020629883
2026-05-16-20-07-39-013947,64,cheap_fps,165,0.025014320388436317,2.8218111991882324
2026-05-16-20-07-39-013947,64,motion_gated_fps,165,0.030973030254244804,2.795424222946167
2026-05-16-20-07-39-013947,2,ORACLE_greedy,165,0.08709634095430374,1.5314921140670776
2026-05-16-20-07-39-013947,2,ORACLE_fps,165,0.13495886325836182,1.6789039373397827
2026-05-16-20-07-39-013947,4,ORACLE_greedy,165,0.07336729764938354,1.7537838220596313
2026-05-16-20-07-39-013947,4,ORACLE_fps,165,0.11253128945827484,2.106295347213745
2026-05-16-20-07-39-013947,8,ORACLE_greedy,165,0.05955468490719795,2.159553050994873
2026-05-16-20-07-39-013947,8,ORACLE_fps,165,0.08719240128993988,2.6013686656951904
2026-05-16-20-07-39-013947,16,ORACLE_greedy,165,0.045566119253635406,2.3676538467407227
2026-05-16-20-07-39-013947,16,ORACLE_fps,165,0.06282218545675278,2.7532472610473633
2026-05-16-20-07-39-013947,32,ORACLE_greedy,165,0.03261175379157066,2.5652360916137695
2026-05-16-20-07-39-013947,32,ORACLE_fps,165,0.03967710956931114,2.9039547443389893
2026-05-16-20-07-39-013947,64,ORACLE_greedy,165,0.020469317212700844,2.7408807277679443
2026-05-16-20-07-39-013947,64,ORACLE_fps,165,0.022968264296650887,2.90272855758667
2026-04-09-12-44-35-311211,2,uniform,295,0.20430587232112885,1.5027062892913818
2026-04-09-12-44-35-311211,2,motion_peaks,295,0.3194518983364105,1.2746005058288574
2026-04-09-12-44-35-311211,2,cheap_fps,295,0.15003634989261627,1.4737777709960938
2026-04-09-12-44-35-311211,2,motion_gated_fps,295,0.21014337241649628,1.6614853143692017
2026-04-09-12-44-35-311211,4,uniform,295,0.132645845413208,1.9659042358398438
2026-04-09-12-44-35-311211,4,motion_peaks,295,0.2925964891910553,1.5254403352737427
2026-04-09-12-44-35-311211,4,cheap_fps,295,0.14092925190925598,2.378021240234375
2026-04-09-12-44-35-311211,4,motion_gated_fps,295,0.17994475364685059,2.3699605464935303
2026-04-09-12-44-35-311211,8,uniform,295,0.10624704509973526,2.2515218257904053
2026-04-09-12-44-35-311211,8,motion_peaks,295,0.1970748007297516,2.687558174133301
2026-04-09-12-44-35-311211,8,cheap_fps,295,0.12328781932592392,2.892040729522705
2026-04-09-12-44-35-311211,8,motion_gated_fps,295,0.1633300632238388,3.026306629180908
2026-04-09-12-44-35-311211,16,uniform,295,0.09044638276100159,2.768005609512329
2026-04-09-12-44-35-311211,16,motion_peaks,295,0.16780346632003784,3.267744541168213
2026-04-09-12-44-35-311211,16,cheap_fps,295,0.09716970473527908,3.4488658905029297
2026-04-09-12-44-35-311211,16,motion_gated_fps,295,0.09697464853525162,3.4364395141601562
2026-04-09-12-44-35-311211,32,uniform,295,0.06421598047018051,3.10955548286438
2026-04-09-12-44-35-311211,32,motion_peaks,295,0.11083857715129852,3.928309679031372
2026-04-09-12-44-35-311211,32,cheap_fps,295,0.07497464120388031,3.9500186443328857
2026-04-09-12-44-35-311211,32,motion_gated_fps,295,0.0705624371767044,3.757993221282959
2026-04-09-12-44-35-311211,64,uniform,295,0.04262254387140274,3.2234158515930176
2026-04-09-12-44-35-311211,64,motion_peaks,295,0.06830929219722748,4.289649963378906
2026-04-09-12-44-35-311211,64,cheap_fps,295,0.04933107644319534,4.14412260055542
2026-04-09-12-44-35-311211,64,motion_gated_fps,295,0.04808088392019272,4.026845455169678
2026-04-09-12-44-35-311211,2,ORACLE_greedy,295,0.1244291141629219,1.3856114149093628
2026-04-09-12-44-35-311211,2,ORACLE_fps,295,0.23015601933002472,1.651382327079773
2026-04-09-12-44-35-311211,4,ORACLE_greedy,295,0.10839149355888367,1.6541953086853027
2026-04-09-12-44-35-311211,4,ORACLE_fps,295,0.17380596697330475,2.636568069458008
2026-04-09-12-44-35-311211,8,ORACLE_greedy,295,0.09117409586906433,2.1798226833343506
2026-04-09-12-44-35-311211,8,ORACLE_fps,295,0.16177065670490265,3.7496936321258545
2026-04-09-12-44-35-311211,16,ORACLE_greedy,295,0.0726584643125534,2.8821210861206055
2026-04-09-12-44-35-311211,16,ORACLE_fps,295,0.1147122010588646,4.238655090332031
2026-04-09-12-44-35-311211,32,ORACLE_greedy,295,0.054755374789237976,3.148554801940918
2026-04-09-12-44-35-311211,32,ORACLE_fps,295,0.07601407915353775,4.555817127227783
2026-04-09-12-44-35-311211,64,ORACLE_greedy,295,0.03742922097444534,3.74731183052063
2026-04-09-12-44-35-311211,64,ORACLE_fps,295,0.04813126474618912,4.510865688323975
2026-06-13-08-43-56-692714,2,uniform,144,0.16056343913078308,1.379085898399353
2026-06-13-08-43-56-692714,2,motion_peaks,144,0.176288902759552,1.4930499792099
2026-06-13-08-43-56-692714,2,cheap_fps,144,0.16306424140930176,1.399340033531189
2026-06-13-08-43-56-692714,2,motion_gated_fps,144,0.14932319521903992,1.4536381959915161
2026-06-13-08-43-56-692714,4,uniform,144,0.10316071659326553,1.747774600982666
2026-06-13-08-43-56-692714,4,motion_peaks,144,0.13825827836990356,1.7279688119888306
2026-06-13-08-43-56-692714,4,cheap_fps,144,0.10646289587020874,1.9391275644302368
2026-06-13-08-43-56-692714,4,motion_gated_fps,144,0.10329919308423996,1.9104232788085938
2026-06-13-08-43-56-692714,8,uniform,144,0.07402096688747406,2.1892194747924805
2026-06-13-08-43-56-692714,8,motion_peaks,144,0.11026452481746674,2.0474777221679688
2026-06-13-08-43-56-692714,8,cheap_fps,144,0.08458976447582245,2.2471137046813965
2026-06-13-08-43-56-692714,8,motion_gated_fps,144,0.09039366990327835,2.314992666244507
2026-06-13-08-43-56-692714,16,uniform,144,0.05290712043642998,2.532742977142334
2026-06-13-08-43-56-692714,16,motion_peaks,144,0.10241791605949402,2.2235872745513916
2026-06-13-08-43-56-692714,16,cheap_fps,144,0.05659491568803787,2.5166866779327393
2026-06-13-08-43-56-692714,16,motion_gated_fps,144,0.05513276532292366,2.427018165588379
2026-06-13-08-43-56-692714,32,uniform,144,0.030757082626223564,2.488140821456909
2026-06-13-08-43-56-692714,32,motion_peaks,144,0.06666306406259537,2.4076216220855713
2026-06-13-08-43-56-692714,32,cheap_fps,144,0.03529277443885803,2.6876730918884277
2026-06-13-08-43-56-692714,32,motion_gated_fps,144,0.03880753740668297,2.663177728652954
2026-06-13-08-43-56-692714,64,uniform,144,0.018347539007663727,2.631730794906616
2026-06-13-08-43-56-692714,64,motion_peaks,144,0.029247453436255455,2.7641868591308594
2026-06-13-08-43-56-692714,64,cheap_fps,144,0.01905634067952633,2.797485113143921
2026-06-13-08-43-56-692714,64,motion_gated_fps,144,0.02622007578611374,2.7911250591278076
2026-06-13-08-43-56-692714,2,ORACLE_greedy,144,0.10737179219722748,1.3379405736923218
2026-06-13-08-43-56-692714,2,ORACLE_fps,144,0.14987070858478546,1.4911296367645264
2026-06-13-08-43-56-692714,4,ORACLE_greedy,144,0.08585402369499207,1.7828035354614258
2026-06-13-08-43-56-692714,4,ORACLE_fps,144,0.12990248203277588,2.224212884902954
2026-06-13-08-43-56-692714,8,ORACLE_greedy,144,0.0621049739420414,2.022447347640991
2026-06-13-08-43-56-692714,8,ORACLE_fps,144,0.08522623032331467,2.5668139457702637
2026-06-13-08-43-56-692714,16,ORACLE_greedy,144,0.04324815049767494,2.328906297683716
2026-06-13-08-43-56-692714,16,ORACLE_fps,144,0.060749396681785583,2.7964582443237305
2026-06-13-08-43-56-692714,32,ORACLE_greedy,144,0.028355684131383896,2.47780179977417
2026-06-13-08-43-56-692714,32,ORACLE_fps,144,0.03353128954768181,2.910898447036743
2026-06-13-08-43-56-692714,64,ORACLE_greedy,144,0.015530799515545368,2.688101291656494
2026-06-13-08-43-56-692714,64,ORACLE_fps,144,0.01759829930961132,2.886683225631714
2026-05-26-13-42-40-378371,2,uniform,215,0.2030673325061798,1.4264047145843506
2026-05-26-13-42-40-378371,2,motion_peaks,215,0.23218274116516113,1.1476410627365112
2026-05-26-13-42-40-378371,2,cheap_fps,215,0.20874637365341187,1.6947420835494995
2026-05-26-13-42-40-378371,2,motion_gated_fps,215,0.1893405169248581,1.5149364471435547
2026-05-26-13-42-40-378371,4,uniform,215,0.12667715549468994,1.9956295490264893
2026-05-26-13-42-40-378371,4,motion_peaks,215,0.21518421173095703,1.3222397565841675
2026-05-26-13-42-40-378371,4,cheap_fps,215,0.13474997878074646,2.2314867973327637
2026-05-26-13-42-40-378371,4,motion_gated_fps,215,0.12705929577350616,1.8115837574005127
2026-05-26-13-42-40-378371,8,uniform,215,0.08803029358386993,2.333915948867798
2026-05-26-13-42-40-378371,8,motion_peaks,215,0.15716589987277985,2.208709955215454
2026-05-26-13-42-40-378371,8,cheap_fps,215,0.08949560672044754,2.4977283477783203
2026-05-26-13-42-40-378371,8,motion_gated_fps,215,0.09020213782787323,2.460148572921753
2026-05-26-13-42-40-378371,16,uniform,215,0.06691053509712219,2.7406742572784424
2026-05-26-13-42-40-378371,16,motion_peaks,215,0.14662624895572662,2.806889295578003
2026-05-26-13-42-40-378371,16,cheap_fps,215,0.06991647928953171,3.0172038078308105
2026-05-26-13-42-40-378371,16,motion_gated_fps,215,0.06866765022277832,2.956782579421997
2026-05-26-13-42-40-378371,32,uniform,215,0.04656420275568962,3.1004691123962402
2026-05-26-13-42-40-378371,32,motion_peaks,215,0.08095483481884003,3.257563829421997
2026-05-26-13-42-40-378371,32,cheap_fps,215,0.04946397244930267,3.2747998237609863
2026-05-26-13-42-40-378371,32,motion_gated_fps,215,0.04783932864665985,3.176114082336426
2026-05-26-13-42-40-378371,64,uniform,215,0.029681114479899406,3.261446237564087
2026-05-26-13-42-40-378371,64,motion_peaks,215,0.05216298997402191,3.457872152328491
2026-05-26-13-42-40-378371,64,cheap_fps,215,0.02937498316168785,3.4481184482574463
2026-05-26-13-42-40-378371,64,motion_gated_fps,215,0.03415331244468689,3.50722074508667
2026-05-26-13-42-40-378371,2,ORACLE_greedy,215,0.13446110486984253,1.3931975364685059
2026-05-26-13-42-40-378371,2,ORACLE_fps,215,0.20154476165771484,1.7606631517410278
2026-05-26-13-42-40-378371,4,ORACLE_greedy,215,0.10349573194980621,1.7931602001190186
